Model,Dataset,Building,Abs_Error
VMD_TCN,cross,Hog,0.8525571645498218
VMD_TCN,cross,Hog,0.1016662055253974
VMD_TCN,cross,Hog,1.3204148377180118
VMD_TCN,cross,Hog,0.038665968894946445
VMD_TCN,cross,Hog,1.631653608098624
VMD_TCN,cross,Hog,0.1397737309932836
VMD_TCN,cross,Hog,0.01454883781075722
VMD_TCN,cross,Hog,0.1268203876018532
VMD_TCN,cross,Hog,0.2714275034666045
VMD_TCN,cross,Hog,0.3103267573565276
VMD_TCN,cross,Hog,0.7541827771663634
VMD_TCN,cross,Hog,0.3327600498869998
VMD_TCN,cross,Hog,0.5597132971882814
VMD_TCN,cross,Hog,0.33081299854068646
VMD_TCN,cross,Hog,0.9724427185058602
VMD_TCN,cross,Hog,0.35454470321536746
VMD_TCN,cross,Hog,0.1760728245079548
VMD_TCN,cross,Hog,0.4942565635442975
VMD_TCN,cross,Hog,1.371523722887062
VMD_TCN,cross,Hog,1.8134067819416515
VMD_TCN,cross,Hog,0.7725770846009254
VMD_TCN,cross,Hog,0.0638101955652246
VMD_TCN,cross,Hog,0.15863877940178384
VMD_TCN,cross,Hog,0.10230559182167553
VMD_TCN,cross,Hog,1.5685324057340608
VMD_TCN,cross,Hog,0.5624863560795745
VMD_TCN,cross,Hog,1.8108201732635507
VMD_TCN,cross,Hog,1.0498270758092474
VMD_TCN,cross,Hog,1.217061565041547
VMD_TCN,cross,Hog,0.263693201720713
VMD_TCN,cross,Hog,0.48671967065334343
VMD_TCN,cross,Hog,0.9967542968988425
VMD_TCN,cross,Hog,0.6922097790837256
VMD_TCN,cross,Hog,1.3289010023325716
VMD_TCN,cross,Hog,0.6209237632155435
VMD_TCN,cross,Hog,0.5263018769100327
VMD_TCN,cross,Hog,0.033942021399724354
VMD_TCN,cross,Hog,0.5356161481514548
VMD_TCN,cross,Hog,0.03350484525412156
VMD_TCN,cross,Hog,0.39440855642408224
VMD_TCN,cross,Hog,0.03997052751481078
VMD_TCN,cross,Hog,0.26935145595669496
VMD_TCN,cross,Hog,0.5910924429893498
VMD_TCN,cross,Hog,0.4552004737853963
VMD_TCN,cross,Hog,0.04065191811325519
VMD_TCN,cross,Hog,0.13377100163695843
VMD_TCN,cross,Hog,0.47841611526533256
VMD_TCN,cross,Hog,0.20272868031263158
VMD_TCN,cross,Hog,0.9608106596618882
VMD_TCN,cross,Hog,0.4897067083120348
VMD_TCN,cross,Hog,0.4948167580962206
VMD_TCN,cross,Hog,0.26792911988496826
VMD_TCN,cross,Hog,0.199436091445385
VMD_TCN,cross,Hog,0.7247025242671441
VMD_TCN,cross,Hog,0.3646097530126582
VMD_TCN,cross,Hog,0.5894830157110675
VMD_TCN,cross,Hog,0.08193739223479923
VMD_TCN,cross,Hog,0.1296839276179682
VMD_TCN,cross,Hog,0.6914392690658602
VMD_TCN,cross,Hog,0.2673740659654129
VMD_TCN,cross,Hog,0.5809657071083905
VMD_TCN,cross,Hog,0.6912056245803768
VMD_TCN,cross,Hog,1.0419574311971687
VMD_TCN,cross,Hog,0.3834030129909536
VMD_TCN,cross,Hog,1.3956706306934592
VMD_TCN,cross,Hog,1.5884736790657001
VMD_TCN,cross,Hog,1.5136242749691036
VMD_TCN,cross,Hog,2.00630778425932
VMD_TCN,cross,Hog,2.6454105596542377
VMD_TCN,cross,Hog,0.4108449285030389
VMD_TCN,cross,Hog,0.17188873493671508
VMD_TCN,cross,Hog,0.05490606820583821
VMD_TCN,cross,Hog,0.2869107838273095
VMD_TCN,cross,Hog,0.5464741017818469
VMD_TCN,cross,Hog,0.6963678057193761
VMD_TCN,cross,Hog,0.26418224775790833
VMD_TCN,cross,Hog,1.4304172044992427
VMD_TCN,cross,Hog,0.7196275568008446
VMD_TCN,cross,Hog,0.5972454847097382
VMD_TCN,cross,Hog,0.2402516199350373
VMD_TCN,cross,Hog,0.25708935594558824
VMD_TCN,cross,Hog,0.6960367568135268
VMD_TCN,cross,Hog,0.2717478308677741
VMD_TCN,cross,Hog,0.8485296995043825
VMD_TCN,cross,Hog,0.19215914988517113
VMD_TCN,cross,Hog,0.14536038184166244
VMD_TCN,cross,Hog,0.27986078000068915
VMD_TCN,cross,Hog,0.3320369225740407
VMD_TCN,cross,Hog,1.0427290756702376
VMD_TCN,cross,Hog,0.43522310954330123
VMD_TCN,cross,Hog,0.3068499556779898
VMD_TCN,cross,Hog,0.9590085299014817
VMD_TCN,cross,Hog,0.9818177056312578
VMD_TCN,cross,Hog,1.2591812111139262
VMD_TCN,cross,Hog,1.2307258586883592
VMD_TCN,cross,Hog,1.3397754017114636
VMD_TCN,cross,Hog,0.5014488755464583
VMD_TCN,cross,Hog,1.379363270878791
VMD_TCN,cross,Hog,1.560800810098641
VMD_TCN,cross,Hog,1.0695849972963316
VMD_TCN,cross,Hog,1.7838986667394607
VMD_TCN,cross,Hog,0.897257274031638
VMD_TCN,cross,Hog,0.2669309595227247
VMD_TCN,cross,Hog,0.9254708560109108
VMD_TCN,cross,Hog,0.9326887632608418
VMD_TCN,cross,Hog,0.9705595607161541
VMD_TCN,cross,Hog,0.4035511584579936
VMD_TCN,cross,Hog,0.6309554545879337
VMD_TCN,cross,Hog,0.43724098145961676
VMD_TCN,cross,Hog,0.27053972247988156
VMD_TCN,cross,Hog,0.08955175501107959
VMD_TCN,cross,Hog,0.11813730835914527
VMD_TCN,cross,Hog,1.8367122108340297
VMD_TCN,cross,Hog,0.5514779438972468
VMD_TCN,cross,Hog,1.3849275887012453
VMD_TCN,cross,Hog,1.0453825960755339
VMD_TCN,cross,Hog,1.0110877475738533
VMD_TCN,cross,Hog,2.0271114119887343
VMD_TCN,cross,Hog,2.205740892410276
VMD_TCN,cross,Hog,1.3670629288554181
VMD_TCN,cross,Hog,1.6617779717445345
VMD_TCN,cross,Hog,0.6338557953834538
VMD_TCN,cross,Hog,0.38937498541176296
VMD_TCN,cross,Hog,0.4422404169142311
VMD_TCN,cross,Hog,0.6884073404073732
VMD_TCN,cross,Hog,0.6756375936567665
VMD_TCN,cross,Hog,0.004320659160612195
VMD_TCN,cross,Hog,0.42385627099871925
VMD_TCN,cross,Hog,0.1569342323541676
VMD_TCN,cross,Hog,0.8324795471727882
VMD_TCN,cross,Hog,0.16453690445423774
VMD_TCN,cross,Hog,0.565610896468165
VMD_TCN,cross,Hog,0.4801627788543712
VMD_TCN,cross,Hog,0.16141875663398508
VMD_TCN,cross,Hog,0.009956584095952792
VMD_TCN,cross,Hog,0.36492907404899455
VMD_TCN,cross,Hog,0.2773530025072404
VMD_TCN,cross,Hog,0.8027311533391455
VMD_TCN,cross,Hog,0.7041479576528005
VMD_TCN,cross,Hog,0.0840192426443025
VMD_TCN,cross,Hog,0.7028595781661551
VMD_TCN,cross,Hog,0.7751259992122641
VMD_TCN,cross,Hog,1.6718261938095083
VMD_TCN,cross,Hog,1.3056604345738876
VMD_TCN,cross,Hog,0.9355820400118802
VMD_TCN,cross,Hog,0.37549058271944347
VMD_TCN,cross,Hog,0.3912913397550568
VMD_TCN,cross,Hog,0.3924333741068864
VMD_TCN,cross,Hog,0.03329697203636073
VMD_TCN,cross,Hog,1.3067626460306414
VMD_TCN,cross,Hog,0.14283385992050057
VMD_TCN,cross,Hog,0.3747767845392218
VMD_TCN,cross,Hog,0.4801305719613964
VMD_TCN,cross,Hog,0.11691089963913015
VMD_TCN,cross,Hog,0.9715971158742889
VMD_TCN,cross,Hog,0.5418773748874699
VMD_TCN,cross,Hog,0.8702073801755787
VMD_TCN,cross,Hog,0.7357199699878691
VMD_TCN,cross,Hog,1.402885526895524
VMD_TCN,cross,Hog,0.5245866142511346
VMD_TCN,cross,Hog,0.003060675621043174
